"LGD_R","LGD_P","LGD_P_pool","LGD_R_pool_1","LGD_R_pool_2","LGD_R_pool_3"
1.07319681326147,0.79006595798531,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.058659299696771,0.170106277719797,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0430742363476598,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0444157334583572,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
1.02685588771603,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.00131444805477,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.705909443342193,0.753915297051268,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
1.00131444805477,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.605417426294812,0.753915297051268,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0714161423889172,0.170106277719797,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0714161423889172,0.170106277719797,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.605417426294812,0.753915297051268,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0706677361676379,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0706677361676379,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.904076122513391,0.336985037492218,"03 [0.3225,0.5024)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.07508696109433,0.322479240234615,"03 [0.3225,0.5024)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.09737312923298,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.07508696109433,0.322479240234615,"03 [0.3225,0.5024)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.000289804101380119,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
8.8754560458084e-06,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000103112070553966,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.048280278152557,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0474979044077518,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0474979044077518,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0733147588607251,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.130181236611344,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.988773862823993,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.192764724894086,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.192764724894086,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.814295445716274,0.270368693962829,"02 [0.2488,0.3225)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.192764724894086,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.81463091224346,0.270368693962829,"02 [0.2488,0.3225)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.499812272884665,0.41049403466038,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.346264156961828,0.336985037492218,"03 [0.3225,0.5024)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.00182003893712542,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.346264156961828,0.336985037492218,"03 [0.3225,0.5024)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.00182003893712542,0.322479240234615,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.346264156961828,0.336985037492218,"03 [0.3225,0.5024)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.917803622277482,0.753915297051268,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.917803622277482,0.753915297051268,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.14164217450238,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.03222256317777,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.773859682350293,0.969647919529969,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.671022617434154,0.41049403466038,"03 [0.3225,0.5024)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.671152583220748,0.322479240234615,"03 [0.3225,0.5024)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.540164660768703,0.79006595798531,"05 [0.7705,Inf)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.670521342650902,0.270368693962829,"02 [0.2488,0.3225)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.641948269264622,0.270368693962829,"02 [0.2488,0.3225)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.430258540096461,0.143407302468436,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.313218609036049,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.313218609036049,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.941638178127624,0.270368693962829,"02 [0.2488,0.3225)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.782010621655306,0.723133860938509,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.581984541344149,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.581984541344149,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.581984541344149,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000621730178802702,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0315098417172727,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0315098417172727,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.987570469337972,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.0315098417172727,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0315098417172727,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.158314794965261,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.11814564281497,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.64897625956036,0.41049403466038,"03 [0.3225,0.5024)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.64897625956036,0.41049403466038,"03 [0.3225,0.5024)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.64897625956036,0.41049403466038,"03 [0.3225,0.5024)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.11814564281497,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.11814564281497,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.120775229531393,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.120775229531393,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00965778132351612,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00965778132351612,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00965778132351612,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00965778132351612,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00965778132351612,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.622254377603556,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.622254377603556,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.622254377603556,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.622254377603556,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.00451203235108887,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.304461316999783,0.272152155691859,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.299257956282355,0.272152155691859,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.00348230737279647,0.502445412792699,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00988303967509093,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.499484369913835,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.508271426451318,0.502445412792699,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
1.03680800897317,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.02121901173878,0.322479240234615,"03 [0.3225,0.5024)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.38250774821863,1.20432592319471,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.160547863430286,0.336985037492218,"03 [0.3225,0.5024)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00120696464386282,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00120696464386282,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.453318391790351,0.336985037492218,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.753915297051268,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00584008441236671,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0121161803436872,0.502445412792699,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00377892353873396,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00377892353873396,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.606237027892612,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.793812886248315,0.322479240234615,"03 [0.3225,0.5024)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.793812886248315,0.322479240234615,"03 [0.3225,0.5024)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0428607825067119,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.864889486733126,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.737214194068233,0.272152155691859,"02 [0.2488,0.3225)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.864889486733126,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.65301785071165,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0428607825067119,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.512041257847059,0.723133860938509,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0428607825067119,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.940454570451626,1.20432592319471,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.962085180723774,0.753915297051268,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.05308684165413,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.366007525819487,0.237292759155543,"01 (-Inf,0.2488)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
1.01242765653221,0.770517742926092,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.862012036602504,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.125470618698173,0.272152155691859,"02 [0.2488,0.3225)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.184722024668511,0.272152155691859,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.00129740587021013,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00129740587021013,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.283456589691169,0.272152155691859,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.283456589691169,0.272152155691859,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.0384697249309641,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0384697249309641,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0384697249309641,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.208991716584083,0.41049403466038,"03 [0.3225,0.5024)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.443789432023091,0.143407302468436,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.961717474901851,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.307916431974538,0.502445412792699,"04 [0.5024,0.7705)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.961717474901851,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.961717474901851,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.531991065880753,0.170106277719797,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.735246262580928,0.127329612666709,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.735246262580928,0.127329612666709,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.617625013891987,0.79006595798531,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.617625013891987,0.79006595798531,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.954306974590557,0.79006595798531,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.110703255824915,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.110703255824915,0.502445412792699,"04 [0.5024,0.7705)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.646008539060027,0.270368693962829,"02 [0.2488,0.3225)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.623322442748814,0.41049403466038,"03 [0.3225,0.5024)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.110703255824915,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.110703255824915,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.110703255824915,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.110703255824915,0.502445412792699,"04 [0.5024,0.7705)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.110703255824915,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.437974344485996,0.143407302468436,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.100536629652952,0.170106277719797,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.75469722081329,0.502445412792699,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.75469722081329,0.502445412792699,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.75432677150316,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.422149553701095,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0239760983239001,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.422149553701095,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.422149553701095,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0239760983239001,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.814052389140306,0.270368693962829,"02 [0.2488,0.3225)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.804879270014601,0.270368693962829,"02 [0.2488,0.3225)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.711347661939356,0.270368693962829,"02 [0.2488,0.3225)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.831135811131217,0.270368693962829,"02 [0.2488,0.3225)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.322479240234615,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0757050365579909,0.322479240234615,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
