"lgd","rf_05","rf_16","rf_02","rf_13","rf_14","rf_12","rf_09","rf_01","rf_07","rf_11"
0.255030285868387,"01 (-Inf,38.408)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0.149680556777699,"01 (-Inf,38.408)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.255030285868387,"01 (-Inf,38.408)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0.149680556777699,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0.149680556777699,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0.811140352777935,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.774826980570231,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.7821525360508,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.678891520022928,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.533187488364801,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.612037353100384,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","03 [2.6617,5.0394)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.725631067787912,"02 [38.408,177.9077)","03 [34.6935,43.6851)","SC","04 [5.0394,Inf)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0415084441293059,"02 [38.408,177.9077)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.657073313268829,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.319694150589985,"02 [38.408,177.9077)","03 [34.6935,43.6851)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.604258385617386,"02 [38.408,177.9077)","03 [34.6935,43.6851)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.657073313268829,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
1.30936405456637,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","02 [1,2.6617)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","02 [3.7243,Inf)"
1.32342518020614,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
1.31434652841715,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","SC","02 [25891.4584,Inf)","01 (-Inf,18.1894)","SC","02 [3.7243,Inf)"
1.30936405456637,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","02 [1,2.6617)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","02 [3.7243,Inf)"
1.01573292174218,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.241521863944614,"02 [38.408,177.9077)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.241521863944614,"02 [38.408,177.9077)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.349112829124093,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.447117081813311,"02 [38.408,177.9077)","03 [34.6935,43.6851)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.447117081813311,"02 [38.408,177.9077)","03 [34.6935,43.6851)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.88938412434116,"04 [198.5536,Inf)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.340790921832486,"04 [198.5536,Inf)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0.889088185021372,"04 [198.5536,Inf)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0.000181891157646338,"04 [198.5536,Inf)","02 [0.0634,34.6935)","03 [125.0093,Inf)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0.0793087357982164,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.00988253550532379,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.278594428905846,"04 [198.5536,Inf)","04 [43.6851,Inf)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.818168730710251,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","02 [3.7243,Inf)"
0.918313352572634,"03 [177.9077,198.5536)","03 [34.6935,43.6851)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.278594428905846,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","02 [3.7243,Inf)"
0.533592405918806,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.773637292074103,"02 [38.408,177.9077)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.983770271912965,"02 [38.408,177.9077)","04 [43.6851,Inf)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.00512166863515056,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.378118008509377,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0.0856643003340917,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0.97337093516772,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","04 [5.0394,Inf)","SC","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","01 (-Inf,1)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.183272420490739,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","03 [2.6617,5.0394)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","02 [3.7243,Inf)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","SC","01 (-Inf,1)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","01 (-Inf,1)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.0280659950052705,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.0280659950052705,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.0280659950052705,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.31531471102292,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.317741737281151,"03 [177.9077,198.5536)","02 [0.0634,34.6935)","03 [125.0093,Inf)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.0020468801328658,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0.00808225873731659,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","SC","03 [125.0093,Inf)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","03 [20.1001,Inf)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.00357947089814222,"02 [38.408,177.9077)","SC","03 [125.0093,Inf)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.00808225873731659,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.00357947089814222,"02 [38.408,177.9077)","SC","03 [125.0093,Inf)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.0597157507599592,"04 [198.5536,Inf)","SC","02 [47.8446,125.0093)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.0114503748363221,"03 [177.9077,198.5536)","SC","01 (-Inf,47.8446)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.125721605894918,"04 [198.5536,Inf)","SC","01 (-Inf,47.8446)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.125721605894918,"04 [198.5536,Inf)","SC","01 (-Inf,47.8446)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0114503748363221,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0114503748363221,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.185947741314862,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.184072009986266,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.184072009986266,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.185947741314862,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.574055303462034,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.185947741314862,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.186916170984464,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.00106450154723138,"04 [198.5536,Inf)","SC","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","SC","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0.000250247903760746,"01 (-Inf,38.408)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0.000250247903760746,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.815096458332894,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0.516966376735362,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.403869622055203,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0.516966376735362,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.516966376735362,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.0560141072686419,"SC","SC","SC","SC","SC","SC","SC","01 (-Inf,18.1894)","SC","SC"
0.0560141072686419,"SC","SC","SC","SC","SC","SC","SC","01 (-Inf,18.1894)","SC","SC"
0,"03 [177.9077,198.5536)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","SC"
0.319005807895494,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0,"03 [177.9077,198.5536)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0.82358764923978,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0,"04 [198.5536,Inf)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
